sentence-id,interval-length,model,base_sentence_name,complexity,concept_tag,has_tag,item1_correct,item2_correct,both_correct,percent_items_correct,percent_both_correct
besides,5,mixtral-8x7b-instruct,besides_interval_5,2.0,Geometry,True,True,False,False,50.0,0
besides,6,gemma2-27b-instruct,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
besides,6,gemma2-9b-instruct,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
besides,6,llama3.1-70b-instruct,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
besides,6,llama3.1-8b-instruct,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
besides,6,llama3.2-3b-instruct,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
besides,6,mistral-7b-instruct-v0.3,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
besides,6,mixtral-8x7b-instruct,besides_interval_6,2.0,Geometry,True,True,False,False,50.0,0
carrying,1,gemma2-27b-instruct,carrying_interval_1,2.0,Objectness,True,False,False,False,0.0,0
carrying,1,gemma2-9b-instruct,carrying_interval_1,2.0,Objectness,True,False,True,False,50.0,0
carrying,1,llama3.1-70b-instruct,carrying_interval_1,2.0,Objectness,True,True,False,False,50.0,0
carrying,1,llama3.1-8b-instruct,carrying_interval_1,2.0,Objectness,True,True,False,False,50.0,0
carrying,1,llama3.2-3b-instruct,carrying_interval_1,2.0,Objectness,True,True,False,False,50.0,0
carrying,1,mistral-7b-instruct-v0.3,carrying_interval_1,2.0,Objectness,True,False,False,False,0.0,0
carrying,1,mixtral-8x7b-instruct,carrying_interval_1,2.0,Objectness,True,False,True,False,50.0,0
carrying,2,gemma2-27b-instruct,carrying_interval_2,2.0,Objectness,True,True,False,False,50.0,0
carrying,2,gemma2-9b-instruct,carrying_interval_2,2.0,Objectness,True,False,False,False,0.0,0
carrying,2,llama3.1-70b-instruct,carrying_interval_2,2.0,Objectness,True,True,False,False,50.0,0
carrying,2,llama3.1-8b-instruct,carrying_interval_2,2.0,Objectness,True,True,False,False,50.0,0
carrying,2,llama3.2-3b-instruct,carrying_interval_2,2.0,Objectness,True,True,False,False,50.0,0
carrying,2,mistral-7b-instruct-v0.3,carrying_interval_2,2.0,Objectness,True,False,False,False,0.0,0
carrying,2,mixtral-8x7b-instruct,carrying_interval_2,2.0,Objectness,True,False,False,False,0.0,0
carrying,3,gemma2-27b-instruct,carrying_interval_3,2.0,Objectness,True,False,True,False,50.0,0
carrying,3,gemma2-9b-instruct,carrying_interval_3,2.0,Objectness,True,False,False,False,0.0,0
carrying,3,llama3.1-70b-instruct,carrying_interval_3,2.0,Objectness,True,False,False,False,0.0,0
carrying,3,llama3.1-8b-instruct,carrying_interval_3,2.0,Objectness,True,False,False,False,0.0,0
carrying,3,llama3.2-3b-instruct,carrying_interval_3,2.0,Objectness,True,True,False,False,50.0,0
carrying,3,mistral-7b-instruct-v0.3,carrying_interval_3,2.0,Objectness,True,False,False,False,0.0,0
carrying,3,mixtral-8x7b-instruct,carrying_interval_3,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,gemma2-27b-instruct,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,gemma2-9b-instruct,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,llama3.1-70b-instruct,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,llama3.1-8b-instruct,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,llama3.2-3b-instruct,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,mistral-7b-instruct-v0.3,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,4,mixtral-8x7b-instruct,carrying_interval_4,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,gemma2-27b-instruct,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,gemma2-9b-instruct,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,llama3.1-70b-instruct,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,llama3.1-8b-instruct,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,llama3.2-3b-instruct,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,mistral-7b-instruct-v0.3,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,5,mixtral-8x7b-instruct,carrying_interval_5,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,gemma2-27b-instruct,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,gemma2-9b-instruct,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,llama3.1-70b-instruct,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,llama3.1-8b-instruct,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,llama3.2-3b-instruct,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,mistral-7b-instruct-v0.3,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
carrying,6,mixtral-8x7b-instruct,carrying_interval_6,2.0,Objectness,True,False,False,False,0.0,0
color,1,gemma2-27b-instruct,color_interval_1,2.0,Geometry,True,True,True,True,100.0,100
color,1,gemma2-9b-instruct,color_interval_1,2.0,Geometry,True,True,True,True,100.0,100
color,1,llama3.1-70b-instruct,color_interval_1,2.0,Geometry,True,False,False,False,0.0,0
color,1,llama3.1-8b-instruct,color_interval_1,2.0,Geometry,True,False,True,False,50.0,0
color,1,llama3.2-3b-instruct,color_interval_1,2.0,Geometry,True,False,True,False,50.0,0
color,1,mistral-7b-instruct-v0.3,color_interval_1,2.0,Geometry,True,True,True,True,100.0,100
color,1,mixtral-8x7b-instruct,color_interval_1,2.0,Geometry,True,True,True,True,100.0,100
color,2,gemma2-27b-instruct,color_interval_2,2.0,Geometry,True,True,True,True,100.0,100
color,2,gemma2-9b-instruct,color_interval_2,2.0,Geometry,True,True,False,False,50.0,0
color,2,llama3.1-70b-instruct,color_interval_2,2.0,Geometry,True,False,False,False,0.0,0
color,2,llama3.1-8b-instruct,color_interval_2,2.0,Geometry,True,False,True,False,50.0,0
color,2,llama3.2-3b-instruct,color_interval_2,2.0,Geometry,True,False,True,False,50.0,0
color,2,mistral-7b-instruct-v0.3,color_interval_2,2.0,Geometry,True,False,True,False,50.0,0
color,2,mixtral-8x7b-instruct,color_interval_2,2.0,Geometry,True,True,True,True,100.0,100
color,3,gemma2-27b-instruct,color_interval_3,2.0,Geometry,True,True,False,False,50.0,0
color,3,gemma2-9b-instruct,color_interval_3,2.0,Geometry,True,True,True,True,100.0,100
color,3,llama3.1-70b-instruct,color_interval_3,2.0,Geometry,True,True,True,True,100.0,100
color,3,llama3.1-8b-instruct,color_interval_3,2.0,Geometry,True,False,True,False,50.0,0
color,3,llama3.2-3b-instruct,color_interval_3,2.0,Geometry,True,False,True,False,50.0,0
color,3,mistral-7b-instruct-v0.3,color_interval_3,2.0,Geometry,True,False,True,False,50.0,0
color,3,mixtral-8x7b-instruct,color_interval_3,2.0,Geometry,True,True,True,True,100.0,100
color,4,gemma2-27b-instruct,color_interval_4,2.0,Geometry,True,True,True,True,100.0,100
color,4,gemma2-9b-instruct,color_interval_4,2.0,Geometry,True,True,False,False,50.0,0
color,4,llama3.1-70b-instruct,color_interval_4,2.0,Geometry,True,False,True,False,50.0,0
color,4,llama3.1-8b-instruct,color_interval_4,2.0,Geometry,True,False,True,False,50.0,0
color,4,llama3.2-3b-instruct,color_interval_4,2.0,Geometry,True,False,True,False,50.0,0
color,4,mistral-7b-instruct-v0.3,color_interval_4,2.0,Geometry,True,False,True,False,50.0,0
color,4,mixtral-8x7b-instruct,color_interval_4,2.0,Geometry,True,True,True,True,100.0,100
color,5,gemma2-27b-instruct,color_interval_5,2.0,Geometry,True,True,True,True,100.0,100
color,5,gemma2-9b-instruct,color_interval_5,2.0,Geometry,True,True,False,False,50.0,0
color,5,llama3.1-70b-instruct,color_interval_5,2.0,Geometry,True,False,True,False,50.0,0
color,5,llama3.1-8b-instruct,color_interval_5,2.0,Geometry,True,False,True,False,50.0,0
color,5,llama3.2-3b-instruct,color_interval_5,2.0,Geometry,True,False,True,False,50.0,0
color,5,mistral-7b-instruct-v0.3,color_interval_5,2.0,Geometry,True,False,True,False,50.0,0
color,5,mixtral-8x7b-instruct,color_interval_5,2.0,Geometry,True,True,True,True,100.0,100
color,6,gemma2-27b-instruct,color_interval_6,2.0,Geometry,True,True,True,True,100.0,100
color,6,gemma2-9b-instruct,color_interval_6,2.0,Geometry,True,True,False,False,50.0,0
color,6,llama3.1-70b-instruct,color_interval_6,2.0,Geometry,True,False,True,False,50.0,0
color,6,llama3.1-8b-instruct,color_interval_6,2.0,Geometry,True,False,True,False,50.0,0
color,6,llama3.2-3b-instruct,color_interval_6,2.0,Geometry,True,False,True,False,50.0,0
color,6,mistral-7b-instruct-v0.3,color_interval_6,2.0,Geometry,True,False,True,False,50.0,0
color,6,mixtral-8x7b-instruct,color_interval_6,2.0,Geometry,True,True,True,True,100.0,100
coming,1,gemma2-27b-instruct,coming_interval_1,1.0,Social,True,False,False,False,0.0,0
coming,1,gemma2-9b-instruct,coming_interval_1,1.0,Social,True,True,False,False,50.0,0
coming,1,llama3.1-70b-instruct,coming_interval_1,1.0,Social,True,False,False,False,0.0,0
coming,1,llama3.1-8b-instruct,coming_interval_1,1.0,Social,True,False,False,False,0.0,0
coming,1,llama3.2-3b-instruct,coming_interval_1,1.0,Social,True,False,False,False,0.0,0
coming,1,mistral-7b-instruct-v0.3,coming_interval_1,1.0,Social,True,False,False,False,0.0,0
coming,1,mixtral-8x7b-instruct,coming_interval_1,1.0,Social,True,False,False,False,0.0,0
coming,2,gemma2-27b-instruct,coming_interval_2,1.0,Social,True,True,False,False,50.0,0
coming,2,gemma2-9b-instruct,coming_interval_2,1.0,Social,True,True,False,False,50.0,0
coming,2,llama3.1-70b-instruct,coming_interval_2,1.0,Social,True,False,False,False,0.0,0
coming,2,llama3.1-8b-instruct,coming_interval_2,1.0,Social,True,False,False,False,0.0,0
coming,2,llama3.2-3b-instruct,coming_interval_2,1.0,Social,True,False,False,False,0.0,0
coming,2,mistral-7b-instruct-v0.3,coming_interval_2,1.0,Social,True,False,False,False,0.0,0
coming,2,mixtral-8x7b-instruct,coming_interval_2,1.0,Social,True,False,True,False,50.0,0
coming,3,gemma2-27b-instruct,coming_interval_3,1.0,Social,True,True,True,True,100.0,100
coming,3,gemma2-9b-instruct,coming_interval_3,1.0,Social,True,True,False,False,50.0,0
coming,3,llama3.1-70b-instruct,coming_interval_3,1.0,Social,True,False,False,False,0.0,0
coming,3,llama3.1-8b-instruct,coming_interval_3,1.0,Social,True,True,False,False,50.0,0
coming,3,llama3.2-3b-instruct,coming_interval_3,1.0,Social,True,False,False,False,0.0,0
coming,3,mistral-7b-instruct-v0.3,coming_interval_3,1.0,Social,True,False,True,False,50.0,0
coming,3,mixtral-8x7b-instruct,coming_interval_3,1.0,Social,True,True,False,False,50.0,0
coming,4,gemma2-27b-instruct,coming_interval_4,1.0,Social,True,True,False,False,50.0,0
coming,4,gemma2-9b-instruct,coming_interval_4,1.0,Social,True,True,False,False,50.0,0
coming,4,llama3.1-70b-instruct,coming_interval_4,1.0,Social,True,False,False,False,0.0,0
coming,4,llama3.1-8b-instruct,coming_interval_4,1.0,Social,True,False,False,False,0.0,0
coming,4,llama3.2-3b-instruct,coming_interval_4,1.0,Social,True,False,True,False,50.0,0
coming,4,mistral-7b-instruct-v0.3,coming_interval_4,1.0,Social,True,False,False,False,0.0,0
coming,4,mixtral-8x7b-instruct,coming_interval_4,1.0,Social,True,False,False,False,0.0,0
coming,5,gemma2-27b-instruct,coming_interval_5,1.0,Social,True,True,False,False,50.0,0
coming,5,gemma2-9b-instruct,coming_interval_5,1.0,Social,True,True,False,False,50.0,0
coming,5,llama3.1-70b-instruct,coming_interval_5,1.0,Social,True,False,False,False,0.0,0
coming,5,llama3.1-8b-instruct,coming_interval_5,1.0,Social,True,False,True,False,50.0,0
coming,5,llama3.2-3b-instruct,coming_interval_5,1.0,Social,True,False,False,False,0.0,0
coming,5,mistral-7b-instruct-v0.3,coming_interval_5,1.0,Social,True,False,False,False,0.0,0
coming,5,mixtral-8x7b-instruct,coming_interval_5,1.0,Social,True,False,False,False,0.0,0
coming,6,gemma2-27b-instruct,coming_interval_6,1.0,Social,True,True,False,False,50.0,0
coming,6,gemma2-9b-instruct,coming_interval_6,1.0,Social,True,True,False,False,50.0,0
coming,6,llama3.1-70b-instruct,coming_interval_6,1.0,Social,True,False,True,False,50.0,0
coming,6,llama3.1-8b-instruct,coming_interval_6,1.0,Social,True,False,False,False,0.0,0
coming,6,llama3.2-3b-instruct,coming_interval_6,1.0,Social,True,False,False,False,0.0,0
coming,6,mistral-7b-instruct-v0.3,coming_interval_6,1.0,Social,True,False,False,False,0.0,0
coming,6,mixtral-8x7b-instruct,coming_interval_6,1.0,Social,True,False,False,False,0.0,0
completion,1,gemma2-27b-instruct,completion_interval_1,2.0,Social,True,True,False,False,50.0,0
completion,1,gemma2-9b-instruct,completion_interval_1,2.0,Social,True,False,False,False,0.0,0
completion,1,llama3.1-70b-instruct,completion_interval_1,2.0,Social,True,False,False,False,0.0,0
completion,1,llama3.1-8b-instruct,completion_interval_1,2.0,Social,True,False,False,False,0.0,0
completion,1,llama3.2-3b-instruct,completion_interval_1,2.0,Social,True,False,False,False,0.0,0
completion,1,mistral-7b-instruct-v0.3,completion_interval_1,2.0,Social,True,False,False,False,0.0,0
completion,1,mixtral-8x7b-instruct,completion_interval_1,2.0,Social,True,True,False,False,50.0,0
completion,2,gemma2-27b-instruct,completion_interval_2,2.0,Social,True,False,False,False,0.0,0
completion,2,gemma2-9b-instruct,completion_interval_2,2.0,Social,True,False,False,False,0.0,0
completion,2,llama3.1-70b-instruct,completion_interval_2,2.0,Social,True,False,True,False,50.0,0
completion,2,llama3.1-8b-instruct,completion_interval_2,2.0,Social,True,False,False,False,0.0,0
completion,2,llama3.2-3b-instruct,completion_interval_2,2.0,Social,True,False,False,False,0.0,0
completion,2,mistral-7b-instruct-v0.3,completion_interval_2,2.0,Social,True,False,False,False,0.0,0
completion,2,mixtral-8x7b-instruct,completion_interval_2,2.0,Social,True,False,False,False,0.0,0
completion,3,gemma2-27b-instruct,completion_interval_3,2.0,Social,True,True,False,False,50.0,0
completion,3,gemma2-9b-instruct,completion_interval_3,2.0,Social,True,False,False,False,0.0,0
completion,3,llama3.1-70b-instruct,completion_interval_3,2.0,Social,True,False,False,False,0.0,0
completion,3,llama3.1-8b-instruct,completion_interval_3,2.0,Social,True,True,False,False,50.0,0
completion,3,llama3.2-3b-instruct,completion_interval_3,2.0,Social,True,True,True,True,100.0,100
completion,3,mistral-7b-instruct-v0.3,completion_interval_3,2.0,Social,True,False,False,False,0.0,0
completion,3,mixtral-8x7b-instruct,completion_interval_3,2.0,Social,True,True,True,True,100.0,100
completion,4,gemma2-27b-instruct,completion_interval_4,2.0,Social,True,False,False,False,0.0,0
completion,4,gemma2-9b-instruct,completion_interval_4,2.0,Social,True,False,False,False,0.0,0
completion,4,llama3.1-70b-instruct,completion_interval_4,2.0,Social,True,False,True,False,50.0,0
completion,4,llama3.1-8b-instruct,completion_interval_4,2.0,Social,True,False,True,False,50.0,0
completion,4,llama3.2-3b-instruct,completion_interval_4,2.0,Social,True,False,True,False,50.0,0
completion,4,mistral-7b-instruct-v0.3,completion_interval_4,2.0,Social,True,False,False,False,0.0,0
completion,4,mixtral-8x7b-instruct,completion_interval_4,2.0,Social,True,False,True,False,50.0,0
completion,5,gemma2-27b-instruct,completion_interval_5,2.0,Social,True,False,False,False,0.0,0
completion,5,gemma2-9b-instruct,completion_interval_5,2.0,Social,True,False,False,False,0.0,0
completion,5,llama3.1-70b-instruct,completion_interval_5,2.0,Social,True,False,True,False,50.0,0
completion,5,llama3.1-8b-instruct,completion_interval_5,2.0,Social,True,False,True,False,50.0,0
completion,5,llama3.2-3b-instruct,completion_interval_5,2.0,Social,True,False,True,False,50.0,0
completion,5,mistral-7b-instruct-v0.3,completion_interval_5,2.0,Social,True,False,False,False,0.0,0
completion,5,mixtral-8x7b-instruct,completion_interval_5,2.0,Social,True,True,False,False,50.0,0
completion,6,gemma2-27b-instruct,completion_interval_6,2.0,Social,True,False,False,False,0.0,0
completion,6,gemma2-9b-instruct,completion_interval_6,2.0,Social,True,False,False,False,0.0,0
completion,6,llama3.1-70b-instruct,completion_interval_6,2.0,Social,True,False,True,False,50.0,0
completion,6,llama3.1-8b-instruct,completion_interval_6,2.0,Social,True,False,False,False,0.0,0
completion,6,llama3.2-3b-instruct,completion_interval_6,2.0,Social,True,False,False,False,0.0,0
completion,6,mistral-7b-instruct-v0.3,completion_interval_6,2.0,Social,True,False,False,False,0.0,0
completion,6,mixtral-8x7b-instruct,completion_interval_6,2.0,Social,True,True,False,False,50.0,0
containment,1,gemma2-27b-instruct,containment_interval_1,2.0,Geometry,True,True,True,True,100.0,100
containment,1,gemma2-9b-instruct,containment_interval_1,2.0,Geometry,True,True,False,False,50.0,0
containment,1,llama3.1-70b-instruct,containment_interval_1,2.0,Geometry,True,True,False,False,50.0,0
containment,1,llama3.1-8b-instruct,containment_interval_1,2.0,Geometry,True,True,False,False,50.0,0
containment,1,llama3.2-3b-instruct,containment_interval_1,2.0,Geometry,True,True,True,True,100.0,100
containment,1,mistral-7b-instruct-v0.3,containment_interval_1,2.0,Geometry,True,True,True,True,100.0,100
containment,1,mixtral-8x7b-instruct,containment_interval_1,2.0,Geometry,True,True,True,True,100.0,100
containment,2,gemma2-27b-instruct,containment_interval_2,2.0,Geometry,True,True,True,True,100.0,100
containment,2,gemma2-9b-instruct,containment_interval_2,2.0,Geometry,True,True,False,False,50.0,0
containment,2,llama3.1-70b-instruct,containment_interval_2,2.0,Geometry,True,True,True,True,100.0,100
containment,2,llama3.1-8b-instruct,containment_interval_2,2.0,Geometry,True,True,False,False,50.0,0
containment,2,llama3.2-3b-instruct,containment_interval_2,2.0,Geometry,True,True,True,True,100.0,100
containment,2,mistral-7b-instruct-v0.3,containment_interval_2,2.0,Geometry,True,True,True,True,100.0,100
containment,2,mixtral-8x7b-instruct,containment_interval_2,2.0,Geometry,True,False,True,False,50.0,0
containment,3,gemma2-27b-instruct,containment_interval_3,2.0,Geometry,True,True,True,True,100.0,100
containment,3,gemma2-9b-instruct,containment_interval_3,2.0,Geometry,True,True,False,False,50.0,0
containment,3,llama3.1-70b-instruct,containment_interval_3,2.0,Geometry,True,False,False,False,0.0,0
containment,3,llama3.1-8b-instruct,containment_interval_3,2.0,Geometry,True,True,False,False,50.0,0
containment,3,llama3.2-3b-instruct,containment_interval_3,2.0,Geometry,True,True,False,False,50.0,0
containment,3,mistral-7b-instruct-v0.3,containment_interval_3,2.0,Geometry,True,True,True,True,100.0,100
containment,3,mixtral-8x7b-instruct,containment_interval_3,2.0,Geometry,True,True,True,True,100.0,100
containment,4,gemma2-27b-instruct,containment_interval_4,2.0,Geometry,True,True,True,True,100.0,100
containment,4,gemma2-9b-instruct,containment_interval_4,2.0,Geometry,True,True,False,False,50.0,0
containment,4,llama3.1-70b-instruct,containment_interval_4,2.0,Geometry,True,False,False,False,0.0,0
containment,4,llama3.1-8b-instruct,containment_interval_4,2.0,Geometry,True,True,False,False,50.0,0
containment,4,llama3.2-3b-instruct,containment_interval_4,2.0,Geometry,True,True,True,True,100.0,100
containment,4,mistral-7b-instruct-v0.3,containment_interval_4,2.0,Geometry,True,True,True,True,100.0,100
containment,4,mixtral-8x7b-instruct,containment_interval_4,2.0,Geometry,True,True,True,True,100.0,100
containment,5,gemma2-27b-instruct,containment_interval_5,2.0,Geometry,True,True,True,True,100.0,100
containment,5,gemma2-9b-instruct,containment_interval_5,2.0,Geometry,True,True,False,False,50.0,0
containment,5,llama3.1-70b-instruct,containment_interval_5,2.0,Geometry,True,True,True,True,100.0,100
